GAMEID,team,SB,T,Win
TOR202309150,0,0,0,L
TOR202309150,1,0,0,W
TOR202309160,0,0,0,L
TOR202309160,1,0,0,W
TOR202309170,0,0,0,L
TOR202309170,1,0,0,W
TOR202309260,0,0,0,W
TOR202309260,1,0,0,L
TOR202309270,0,0,0,W
TOR202309270,1,0,0,L
TOR202309280,0,0,0,L
TOR202309280,1,0,0,W
TOR202309290,0,0,0,L
TOR202309290,1,0,0,W
TOR202309300,0,0,0,W
TOR202309300,1,0,0,L
TOR202310010,0,0,0,W
TOR202310010,1,0,0,L
WAS202303300,0,1,0,W
WAS202303300,1,0,0,L
WAS202304010,0,0,0,W
WAS202304010,1,0,0,L
WAS202304020,0,0,0,L
WAS202304020,1,0,0,W
WAS202304030,0,0,0,W
WAS202304030,1,0,0,L
WAS202304040,0,0,0,W
WAS202304040,1,0,0,L
WAS202304050,0,0,0,W
WAS202304050,1,1,0,L
WAS202304140,0,0,0,W
WAS202304140,1,0,0,L
WAS202304150,0,1,0,W
WAS202304150,1,0,0,L
WAS202304160,0,0,0,L
WAS202304160,1,0,0,W
WAS202304180,0,0,0,W
WAS202304180,1,0,0,L
WAS202304190,0,0,0,W
WAS202304190,1,0,0,L
WAS202304291,0,0,0,W
WAS202304291,1,0,0,L
WAS202304292,0,1,0,W
WAS202304292,1,1,0,L
WAS202304300,0,0,0,L
WAS202304300,1,0,0,W
WAS202305010,0,1,0,W
WAS202305010,1,0,0,L
WAS202305020,0,0,0,L
WAS202305020,1,0,0,W
WAS202305030,0,1,0,L
WAS202305030,1,0,0,W
WAS202305040,0,0,0,L
WAS202305040,1,0,0,W
WAS202305120,0,0,0,W
WAS202305120,1,1,0,L
WAS202305130,0,0,0,L
WAS202305130,1,0,0,W
WAS202305140,0,0,0,W
WAS202305140,1,0,0,L
WAS202305150,0,0,0,L
WAS202305150,1,0,0,W
WAS202305190,0,1,0,W
WAS202305190,1,0,0,L
WAS202305200,0,0,0,L
WAS202305200,1,0,0,W
WAS202305210,0,1,0,L
WAS202305210,1,0,0,W
WAS202305230,0,0,0,W
WAS202305230,1,0,0,L
WAS202305240,0,0,0,L
WAS202305240,1,0,0,W
WAS202305250,0,0,0,W
WAS202305250,1,0,0,L
WAS202306020,0,0,0,L
WAS202306020,1,0,0,W
WAS202306030,0,0,0,W
WAS202306030,1,0,0,L
WAS202306040,0,0,0,W
WAS202306040,1,0,0,L
WAS202306060,0,0,0,W
WAS202306060,1,1,0,L
WAS202306070,0,1,0,W
WAS202306070,1,0,0,L
WAS202306160,0,0,0,W
WAS202306160,1,0,0,L
WAS202306170,0,0,0,W
WAS202306170,1,0,1,L
WAS202306180,0,0,0,W
WAS202306180,1,0,0,L
WAS202306190,0,0,0,W
WAS202306190,1,0,0,L
WAS202306200,0,0,0,W
WAS202306200,1,0,0,L
WAS202306210,0,0,0,L
WAS202306210,1,0,0,W
WAS202306220,0,0,0,W
WAS202306220,1,0,0,L
WAS202307030,0,0,0,W
WAS202307030,1,0,0,L
WAS202307040,0,0,0,W
WAS202307040,1,0,0,L
WAS202307050,0,0,0,W
WAS202307050,1,0,0,L
WAS202307060,0,0,0,W
WAS202307060,1,0,0,L
WAS202307070,0,0,0,W
WAS202307070,1,0,0,L
WAS202307080,0,0,0,L
WAS202307080,1,0,0,W
WAS202307090,0,0,0,L
WAS202307090,1,0,0,W
WAS202307210,0,0,0,L
WAS202307210,1,0,0,W
WAS202307220,0,0,0,L
WAS202307220,1,0,0,W
WAS202307230,0,0,0,L
WAS202307230,1,1,0,W
WAS202307240,0,0,0,W
WAS202307240,1,0,0,L
WAS202307250,0,0,0,L
WAS202307250,1,0,0,W
WAS202307260,0,0,0,L
WAS202307260,1,0,0,W
WAS202307310,0,0,0,L
WAS202307310,1,0,0,W
WAS202308010,0,0,0,W
WAS202308010,1,0,0,L
WAS202308020,0,0,0,L
WAS202308020,1,0,0,W
WAS202308110,0,0,0,L
WAS202308110,1,0,0,W
WAS202308120,0,0,0,L
WAS202308120,1,1,0,W
WAS202308130,0,0,0,L
WAS202308130,1,0,0,W
WAS202308150,0,0,0,W
WAS202308150,1,1,0,L
WAS202308160,0,0,0,L
WAS202308160,1,0,0,W
WAS202308170,0,0,0,L
WAS202308170,1,0,0,W
WAS202308180,0,0,0,L
WAS202308180,1,0,0,W
WAS202308190,0,0,0,W
WAS202308190,1,0,0,L
WAS202308200,0,0,0,L
WAS202308200,1,0,0,W
WAS202308310,0,0,0,W
WAS202308310,1,0,0,L
WAS202309010,0,0,0,W
WAS202309010,1,0,0,L
WAS202309020,0,0,0,W
WAS202309020,1,0,0,L
WAS202309030,0,0,0,W
WAS202309030,1,0,0,L
WAS202309050,0,0,0,W
WAS202309050,1,0,0,L
WAS202309060,0,1,0,L
WAS202309060,1,0,0,W
WAS202309080,0,0,0,W
WAS202309080,1,1,0,L
WAS202309090,0,0,0,L
WAS202309090,1,0,1,W
WAS202309100,0,0,0,W
WAS202309100,1,0,0,L
WAS202309180,0,0,0,W
WAS202309180,1,1,0,L
WAS202309190,0,0,0,L
WAS202309190,1,0,1,W
WAS202309200,0,0,0,L
WAS202309200,1,0,0,W
WAS202309210,0,0,0,W
WAS202309210,1,0,0,L
WAS202309220,0,0,0,W
WAS202309220,1,1,0,L
WAS202309241,0,0,0,L
WAS202309241,1,0,0,W
WAS202309242,0,0,0,W
WAS202309242,1,0,0,L
